# energy(eV) alpha
1.248499999999999943e+00 6.310522902699167389e+02
1.270000000000000018e+00 6.576523701383339358e+02
1.291500000000000092e+00 6.861757199787225545e+02
1.312999999999999945e+00 7.166103641114656284e+02
1.334600000000000009e+00 7.476685357624388644e+02
1.356100000000000083e+00 7.792726698665857157e+02
1.377599999999999936e+00 8.128729960485288757e+02
1.399100000000000010e+00 8.471639080850262644e+02
1.420700000000000074e+00 8.820591092884910722e+02
1.442199999999999926e+00 9.205788772171116534e+02
1.463700000000000001e+00 9.581848134001620565e+02
1.485200000000000076e+00 9.980512074565377816e+02
1.506799999999999917e+00 1.041794391954810635e+03
1.528299999999999992e+00 1.084636394633307418e+03
1.549800000000000066e+00 1.131478327852299344e+03
1.571399999999999908e+00 1.177473611494091529e+03
1.592899999999999983e+00 1.229161139916949423e+03
1.614400000000000057e+00 1.283367110062819165e+03
1.635899999999999910e+00 1.341934717459826743e+03
1.657499999999999973e+00 1.401461817158561416e+03
1.679000000000000048e+00 1.465391935578284347e+03
1.700499999999999901e+00 1.532112314314322248e+03
1.721999999999999975e+00 1.605209278019167641e+03
1.743600000000000039e+00 1.683214807891232567e+03
1.765099999999999891e+00 1.767803624310407258e+03
1.786599999999999966e+00 1.857459560246595174e+03
1.808100000000000041e+00 1.950293855948881173e+03
1.829700000000000104e+00 2.054189838612584481e+03
1.851199999999999957e+00 2.163337648145484764e+03
1.872700000000000031e+00 2.281750657370453609e+03
1.894200000000000106e+00 2.407816985743703754e+03
1.915799999999999947e+00 2.543784729268252249e+03
1.937300000000000022e+00 2.691432012595211290e+03
1.958800000000000097e+00 2.853381886528748055e+03
1.980299999999999949e+00 3.021685295021032744e+03
2.001900000000000013e+00 3.206847556370214534e+03
2.023400000000000087e+00 3.398681356348225108e+03
2.044900000000000162e+00 3.603694359995065042e+03
2.066399999999999793e+00 3.822000887831327418e+03
2.088000000000000078e+00 4.049860449034900284e+03
2.109500000000000153e+00 4.293301871260287953e+03
2.130999999999999783e+00 4.555092972601526526e+03
2.152499999999999858e+00 4.837556446707450050e+03
2.174100000000000144e+00 5.143564609286403538e+03
2.195600000000000218e+00 5.475222349428633606e+03
2.217099999999999849e+00 5.833206071353580228e+03
2.238599999999999923e+00 6.224715379958600352e+03
2.260200000000000209e+00 6.648390642166862563e+03
2.281699999999999839e+00 7.115356120373221529e+03
2.303199999999999914e+00 7.631126280884015614e+03
2.324699999999999989e+00 8.205944680450433225e+03
2.346299999999999830e+00 8.847905049947419684e+03
2.367799999999999905e+00 9.571679810014027680e+03
2.389299999999999979e+00 1.037885405827780778e+04
2.410800000000000054e+00 1.129002551878472696e+04
2.432399999999999896e+00 1.231219796673162455e+04
2.453899999999999970e+00 1.347037642999169475e+04
2.475400000000000045e+00 1.477737608356995224e+04
2.496900000000000119e+00 1.626042073638216789e+04
2.518499999999999961e+00 1.793183993401529733e+04
2.540000000000000036e+00 1.980524836086717187e+04
2.561500000000000110e+00 2.188041418065381004e+04
2.583000000000000185e+00 2.414007272665707205e+04
2.604600000000000026e+00 2.657138425697202911e+04
2.626100000000000101e+00 2.912114134192636629e+04
2.647600000000000176e+00 3.174597586999051782e+04
2.669099999999999806e+00 3.437969137257253897e+04
2.690700000000000092e+00 3.695799257064435369e+04
2.712200000000000166e+00 3.939973350441424554e+04
2.733699999999999797e+00 4.163673813323117793e+04
2.755199999999999871e+00 4.357826517904661159e+04
2.776800000000000157e+00 4.516668626151836361e+04
2.798299999999999788e+00 4.635485795023464016e+04
2.819799999999999862e+00 4.712419598702234362e+04
2.841299999999999937e+00 4.751219277656578197e+04
2.862899999999999778e+00 4.758579415045904898e+04
2.884399999999999853e+00 4.743957989063731657e+04
2.905899999999999928e+00 4.720067428326306253e+04
2.927400000000000002e+00 4.696819643197539699e+04
2.948999999999999844e+00 4.683726953372135904e+04
2.970499999999999918e+00 4.686180748611150193e+04
2.991999999999999993e+00 4.706866748059252859e+04
3.013500000000000068e+00 4.746391947193705710e+04
3.035099999999999909e+00 4.802941920844227570e+04
3.056599999999999984e+00 4.874641201341522537e+04
3.078100000000000058e+00 4.958353132601288235e+04
3.099699999999999900e+00 5.052949630617537332e+04
3.121199999999999974e+00 5.156767856396899879e+04
3.142700000000000049e+00 5.267922799453989137e+04
3.164200000000000124e+00 5.385261488248814567e+04
3.185799999999999965e+00 5.506175758554912318e+04
3.207300000000000040e+00 5.627883657672093250e+04
3.228800000000000114e+00 5.746712570776177017e+04
3.250300000000000189e+00 5.860205685130500933e+04
3.271900000000000031e+00 5.968563792093715892e+04
3.293400000000000105e+00 6.075246865743297531e+04
3.314900000000000180e+00 6.186141908521837468e+04
3.336399999999999810e+00 6.312502857180743740e+04
3.358000000000000096e+00 6.464331416649850871e+04
3.379500000000000171e+00 6.650507084700099949e+04
3.400999999999999801e+00 6.876266843677753059e+04
3.422499999999999876e+00 7.143757596052618464e+04
3.444100000000000161e+00 7.451126313812704757e+04
3.465599999999999792e+00 7.792262396142122452e+04
3.487099999999999866e+00 8.162138437662417709e+04
3.508599999999999941e+00 8.553656016915479267e+04
3.530199999999999783e+00 8.960180195626313798e+04
3.551699999999999857e+00 9.373317918045299302e+04
3.573199999999999932e+00 9.785216595638667059e+04
3.594700000000000006e+00 1.018693821852107212e+05
3.616299999999999848e+00 1.057047264086528012e+05
3.637799999999999923e+00 1.092759156276938156e+05
3.659299999999999997e+00 1.125544902938254381e+05
3.680800000000000072e+00 1.155452720255852473e+05
