# energy(eV) alpha
5.689199999999999591e+00 2.972302175029740320e+05
5.710700000000000109e+00 2.952652506935818237e+05
5.732199999999999740e+00 2.941203394880732521e+05
5.753599999999999604e+00 2.938060945530035533e+05
5.775100000000000122e+00 2.942610678749889485e+05
5.796599999999999753e+00 2.953922794050528319e+05
5.818100000000000271e+00 2.970474524486970040e+05
5.839500000000000135e+00 2.990750178001493914e+05
5.860999999999999766e+00 3.013401087011764175e+05
5.882500000000000284e+00 3.037154446133423480e+05
5.903900000000000148e+00 3.060794261548301438e+05
5.925399999999999778e+00 3.084248900373408687e+05
5.946900000000000297e+00 3.107087480207079789e+05
5.968300000000000161e+00 3.129456252642148174e+05
5.989799999999999791e+00 3.151639126493027434e+05
6.011300000000000310e+00 3.174269058317485615e+05
6.032700000000000173e+00 3.197368312914837734e+05
6.054199999999999804e+00 3.221683320409296430e+05
6.075700000000000323e+00 3.247164425723449676e+05
6.097199999999999953e+00 3.274205785742335138e+05
6.118599999999999817e+00 3.302717907532654935e+05
6.140100000000000335e+00 3.332504722649673931e+05
6.161599999999999966e+00 3.362724788320614025e+05
6.182999999999999829e+00 3.392239000016360078e+05
6.204500000000000348e+00 3.419776208262352739e+05
6.225999999999999979e+00 3.443641936467246269e+05
6.247399999999999842e+00 3.462615854193436098e+05
6.268900000000000361e+00 3.475531646221764968e+05
6.290399999999999991e+00 3.482232449162193225e+05
6.311799999999999855e+00 3.482694032526047085e+05
6.333300000000000374e+00 3.477895648818211630e+05
6.354800000000000004e+00 3.469042173866098165e+05
6.376199999999999868e+00 3.457400974546950310e+05
6.397700000000000387e+00 3.444713120876865578e+05
6.419200000000000017e+00 3.432351296571365092e+05
6.440699999999999648e+00 3.421482352387751453e+05
6.462100000000000399e+00 3.413167772101283190e+05
6.483600000000000030e+00 3.408292817758637830e+05
6.505099999999999660e+00 3.407429768728205818e+05
6.526500000000000412e+00 3.411013706384615507e+05
6.548000000000000043e+00 3.419613070825195173e+05
6.569499999999999673e+00 3.433244298084813054e+05
6.590900000000000425e+00 3.451934971530106850e+05
6.612400000000000055e+00 3.475530458351755515e+05
6.633899999999999686e+00 3.503853302313085296e+05
6.655300000000000438e+00 3.535957537297934759e+05
6.676800000000000068e+00 3.571398593223228236e+05
6.698299999999999699e+00 3.609235613161292276e+05
6.719699999999999562e+00 3.648627787325598183e+05
6.741200000000000081e+00 3.688897000099366414e+05
6.762699999999999712e+00 3.729538881944635068e+05
6.784200000000000230e+00 3.770137381609000731e+05
6.805600000000000094e+00 3.810458924730220460e+05
6.827099999999999724e+00 3.850566402874028427e+05
6.848600000000000243e+00 3.890459217883737874e+05
6.870000000000000107e+00 3.930331211037362809e+05
6.891499999999999737e+00 3.970017974569324288e+05
6.913000000000000256e+00 4.009884450291406247e+05
6.934400000000000119e+00 4.049419178210518439e+05
6.955899999999999750e+00 4.088456840684101917e+05
6.977400000000000269e+00 4.126817239962786552e+05
6.998800000000000132e+00 4.163620571943833493e+05
7.020299999999999763e+00 4.199329167611833545e+05
7.041800000000000281e+00 4.233474389741034247e+05
7.063200000000000145e+00 4.266637769804236013e+05
7.084699999999999775e+00 4.299843299261739594e+05
7.106200000000000294e+00 4.333494703920093016e+05
7.127699999999999925e+00 4.368606190268585924e+05
7.149099999999999788e+00 4.405579882541149855e+05
7.170600000000000307e+00 4.444343698461243766e+05
7.192099999999999937e+00 4.484628068029000424e+05
7.213499999999999801e+00 4.525475812997031026e+05
7.235000000000000320e+00 4.566033044276798610e+05
7.256499999999999950e+00 4.605347600458499510e+05
7.277899999999999814e+00 4.642285976263222401e+05
7.299400000000000333e+00 4.676851221471523750e+05
7.320899999999999963e+00 4.708897812506226473e+05
7.342299999999999827e+00 4.738609903356067953e+05
7.363800000000000345e+00 4.766990473094166373e+05
7.385299999999999976e+00 4.794604496972286142e+05
7.406699999999999839e+00 4.822252208521155990e+05
7.428200000000000358e+00 4.850675200464052614e+05
7.449699999999999989e+00 4.880121321568718995e+05
7.471199999999999619e+00 4.910539559614036116e+05
7.492600000000000371e+00 4.941554278286332265e+05
7.514100000000000001e+00 4.972851464406847372e+05
7.535599999999999632e+00 5.004142469674400054e+05
7.557000000000000384e+00 5.034692683021870325e+05
7.578500000000000014e+00 5.064288008478141273e+05
7.599999999999999645e+00 5.092719734080472845e+05
7.621400000000000396e+00 5.120045449167416082e+05
7.642900000000000027e+00 5.146162265047810506e+05
7.664399999999999658e+00 5.170869760429269518e+05
7.685800000000000409e+00 5.194066265099371667e+05
7.707300000000000040e+00 5.215745790534089319e+05
7.728799999999999670e+00 5.235487277732056682e+05
7.750300000000000189e+00 5.253047383732253220e+05
7.771700000000000053e+00 5.268085518529260298e+05
7.793199999999999683e+00 5.280332084262012504e+05
7.814700000000000202e+00 5.289483029533266090e+05
7.836100000000000065e+00 5.295140130057866918e+05
7.857599999999999696e+00 5.297249145336417714e+05
7.879100000000000215e+00 5.295706466151893837e+05
7.900500000000000078e+00 5.290339177664864110e+05
7.921999999999999709e+00 5.281080890104296850e+05
7.943500000000000227e+00 5.268498073666227283e+05
7.964900000000000091e+00 5.252580074248415185e+05
7.986399999999999721e+00 5.234265697929871385e+05
8.007899999999999352e+00 5.214176001804434345e+05
8.029299999999999216e+00 5.193258629227817873e+05
8.050800000000000622e+00 5.172656353915079380e+05
8.072300000000000253e+00 5.153731672204108909e+05
8.093799999999999883e+00 5.137105222147624008e+05
8.115199999999999747e+00 5.123951327632928733e+05
8.136699999999999378e+00 5.115043164372798055e+05
8.158200000000000784e+00 5.110871321678849054e+05
8.179600000000000648e+00 5.111903053423173842e+05
8.201100000000000279e+00 5.118370957951121964e+05
8.222599999999999909e+00 5.130627741443206905e+05
8.243999999999999773e+00 5.148286050382900867e+05
8.265499999999999403e+00 5.171472633957304060e+05
8.287000000000000810e+00 5.199543831063684192e+05
8.308400000000000674e+00 5.231626761433533393e+05
8.329900000000000304e+00 5.267333828241694719e+05
8.351399999999999935e+00 5.305505617703642929e+05
8.372799999999999798e+00 5.345270452926337020e+05
8.394299999999999429e+00 5.385620513867652044e+05
8.415800000000000836e+00 5.425631778155805077e+05
8.437300000000000466e+00 5.464799491545964265e+05
8.458700000000000330e+00 5.502072276814908255e+05
8.480199999999999960e+00 5.537192313551068073e+05
8.501699999999999591e+00 5.569522096482102061e+05
8.523099999999999454e+00 5.598947348718759604e+05
8.544600000000000861e+00 5.625237980604004115e+05
8.566100000000000492e+00 5.648191289141791640e+05
8.587500000000000355e+00 5.667519755303571001e+05
8.608999999999999986e+00 5.683424005858693272e+05
8.630499999999999616e+00 5.695550553235358093e+05
8.651899999999999480e+00 5.703553135177748045e+05
8.673400000000000887e+00 5.707627003586749779e+05
8.694900000000000517e+00 5.707468222472164780e+05
8.716300000000000381e+00 5.702934685613916954e+05
8.737800000000000011e+00 5.694154602341725258e+05
8.759299999999999642e+00 5.680543523012351943e+05
8.780799999999999272e+00 5.662348521406273358e+05
8.802199999999999136e+00 5.639462827895657392e+05
8.823700000000000543e+00 5.611880362081950298e+05
8.845200000000000173e+00 5.580049430717359064e+05
8.866600000000000037e+00 5.544560846606162377e+05
8.888099999999999667e+00 5.506213996100365184e+05
8.909599999999999298e+00 5.466644641568711959e+05
8.930999999999999162e+00 5.427141149004612816e+05
8.952500000000000568e+00 5.389538227395127760e+05
8.974000000000000199e+00 5.355925966003085487e+05
8.995400000000000063e+00 5.327857862772549270e+05
9.016899999999999693e+00 5.307553930606645299e+05
9.038399999999999324e+00 5.296079018213081872e+05
9.059900000000000730e+00 5.294721437890216475e+05
9.081300000000000594e+00 5.303999262092796853e+05
9.102800000000000225e+00 5.324359001295404742e+05
9.124299999999999855e+00 5.355411319716639118e+05
9.145699999999999719e+00 5.396439224439756945e+05
9.167199999999999349e+00 5.446679921253741486e+05
9.188700000000000756e+00 5.504693949857680127e+05
9.210100000000000620e+00 5.569126532175104367e+05
9.231600000000000250e+00 5.638178771738602081e+05
9.253099999999999881e+00 5.710620886967321858e+05
9.274499999999999744e+00 5.784356822596451966e+05
9.295999999999999375e+00 5.858000405420017196e+05
9.317500000000000782e+00 5.930077191372391535e+05
9.338900000000000645e+00 5.999295886485480005e+05
9.360400000000000276e+00 6.064845747998458100e+05
9.381899999999999906e+00 6.126572117833528901e+05
9.403399999999999537e+00 6.184610969201994594e+05
9.424799999999999400e+00 6.239806727552468656e+05
9.446300000000000807e+00 6.293537266144361347e+05
