# energy(eV) alpha
5.649200000000000443e+00 5.473806899432868231e+05
5.670200000000000351e+00 5.454205020455805352e+05
5.691200000000000259e+00 5.434571313856964698e+05
5.712200000000000166e+00 5.415441669217132730e+05
5.733200000000000074e+00 5.396851784488476114e+05
5.754199999999999982e+00 5.379056034901646199e+05
5.775199999999999889e+00 5.362210575055798981e+05
5.796199999999999797e+00 5.346310927972956561e+05
5.817199999999999704e+00 5.331659261736811604e+05
5.838199999999999612e+00 5.317997564374040812e+05
5.859200000000000408e+00 5.305503072884340072e+05
5.880200000000000315e+00 5.293871654083430767e+05
5.901200000000000223e+00 5.283029188018818386e+05
5.922200000000000131e+00 5.272713038358738413e+05
5.943200000000000038e+00 5.262638762340632966e+05
5.964199999999999946e+00 5.252644537946282653e+05
5.985199999999999854e+00 5.243147897466813447e+05
6.006199999999999761e+00 5.234260984794828692e+05
6.027199999999999669e+00 5.226465019067156245e+05
6.048199999999999577e+00 5.220707081139883958e+05
6.069200000000000372e+00 5.217552250610485789e+05
6.090200000000000280e+00 5.217747828177294577e+05
6.111200000000000188e+00 5.221668868396764738e+05
6.132200000000000095e+00 5.229879914609410916e+05
6.153200000000000003e+00 5.242244976213076152e+05
6.174199999999999910e+00 5.258555555509086698e+05
6.195199999999999818e+00 5.278385602975076763e+05
6.216199999999999726e+00 5.301146682793375803e+05
6.237199999999999633e+00 5.326266360503373435e+05
6.258200000000000429e+00 5.352943327713073231e+05
6.279200000000000337e+00 5.380712282050888753e+05
6.300200000000000244e+00 5.409120159481578739e+05
6.321200000000000152e+00 5.437472083853740478e+05
6.342200000000000060e+00 5.465501826818697155e+05
6.363199999999999967e+00 5.492938506352199474e+05
6.384199999999999875e+00 5.519411178818742046e+05
6.405199999999999783e+00 5.544720931612054119e+05
6.426199999999999690e+00 5.568810811509984778e+05
6.447199999999999598e+00 5.591687471225720365e+05
6.468200000000000394e+00 5.613486750281546265e+05
6.489200000000000301e+00 5.634455334834964015e+05
6.510200000000000209e+00 5.654942818238738691e+05
6.531200000000000117e+00 5.675215796287965495e+05
6.552200000000000024e+00 5.695750257200509077e+05
6.573199999999999932e+00 5.716617843719159719e+05
6.594199999999999839e+00 5.738185112501659896e+05
6.615199999999999747e+00 5.760173587986647617e+05
6.636199999999999655e+00 5.782535616196080809e+05
6.657199999999999562e+00 5.804925427325178171e+05
6.678200000000000358e+00 5.826838154132482596e+05
6.699200000000000266e+00 5.848198990188614698e+05
6.720200000000000173e+00 5.868805325829059584e+05
6.741200000000000081e+00 5.888836769855666207e+05
6.762199999999999989e+00 5.908716010439518141e+05
6.783199999999999896e+00 5.928760523038840620e+05
6.804199999999999804e+00 5.949369358117838856e+05
6.825199999999999712e+00 5.971067435810678871e+05
