# energy(eV) alpha
4.202399999999999913e+00 3.921672897406253032e+05
4.223399999999999821e+00 3.931172139778172714e+05
4.244399999999999729e+00 3.945519686089623719e+05
4.265399999999999636e+00 3.966208443676604074e+05
4.286400000000000432e+00 3.994378551494345884e+05
4.307400000000000340e+00 4.030858172510356526e+05
4.328500000000000014e+00 4.076026384663665085e+05
4.349499999999999922e+00 4.129600400853343308e+05
4.370499999999999829e+00 4.191452910454689409e+05
4.391499999999999737e+00 4.261147370177530684e+05
4.412499999999999645e+00 4.338100685852422030e+05
4.433500000000000441e+00 4.421607053548942204e+05
4.454500000000000348e+00 4.510489105238947668e+05
4.475500000000000256e+00 4.603458262053259532e+05
4.496500000000000163e+00 4.698707585325188120e+05
4.517599999999999838e+00 4.794470472583284136e+05
4.538599999999999746e+00 4.888589055240428424e+05
4.559599999999999653e+00 4.979360183739837375e+05
4.580599999999999561e+00 5.065280858686583233e+05
4.601600000000000357e+00 5.145061495151412091e+05
4.622600000000000264e+00 5.217890413103794563e+05
4.643600000000000172e+00 5.283202978696017526e+05
4.664600000000000080e+00 5.340484694088540273e+05
4.685699999999999754e+00 5.389544118779598502e+05
4.706699999999999662e+00 5.429983203545635333e+05
4.727699999999999569e+00 5.461917252249395242e+05
4.748700000000000365e+00 5.485683369147576159e+05
4.769700000000000273e+00 5.501812196298907511e+05
4.790700000000000180e+00 5.511317196117424173e+05
4.811700000000000088e+00 5.515397301622624509e+05
4.832699999999999996e+00 5.515284901827344438e+05
4.853699999999999903e+00 5.512511084957000567e+05
4.874799999999999578e+00 5.508574914670166327e+05
4.895800000000000374e+00 5.504255700325175421e+05
4.916800000000000281e+00 5.500513898587798467e+05
4.937800000000000189e+00 5.497870556361436611e+05
4.958800000000000097e+00 5.496567140674055554e+05
4.979800000000000004e+00 5.496553612508373335e+05
5.000799999999999912e+00 5.497759846815802157e+05
5.021799999999999820e+00 5.500171847189280670e+05
5.042900000000000382e+00 5.503770316100276541e+05
5.063900000000000290e+00 5.508346264666094212e+05
5.084900000000000198e+00 5.513866611536348937e+05
5.105900000000000105e+00 5.519971612461745972e+05
5.126900000000000013e+00 5.526206725984566147e+05
5.147899999999999920e+00 5.531964185002456652e+05
5.168899999999999828e+00 5.536475321097385604e+05
5.189899999999999736e+00 5.539083887932490325e+05
5.211000000000000298e+00 5.539335209124333924e+05
5.232000000000000206e+00 5.536733741103745997e+05
5.253000000000000114e+00 5.531379485652833246e+05
5.274000000000000021e+00 5.523792434619879350e+05
5.294999999999999929e+00 5.514574890450855019e+05
5.315999999999999837e+00 5.504425284983908059e+05
5.336999999999999744e+00 5.494021017937716097e+05
5.357999999999999652e+00 5.483639202490746975e+05
5.378999999999999559e+00 5.473476489576991880e+05
5.400100000000000122e+00 5.463290876636644825e+05
5.421100000000000030e+00 5.452415578754629241e+05
5.442099999999999937e+00 5.440506032885989407e+05
5.463099999999999845e+00 5.427202090368256904e+05
5.484099999999999753e+00 5.412182351376974257e+05
5.505099999999999660e+00 5.395564068355290219e+05
5.526099999999999568e+00 5.377516443440011935e+05
5.547100000000000364e+00 5.358511899668031838e+05
5.568200000000000038e+00 5.339110331299267709e+05
5.589199999999999946e+00 5.319790022537844488e+05
5.610199999999999854e+00 5.301208289361293428e+05
5.631199999999999761e+00 5.284083792619690066e+05
5.652199999999999669e+00 5.268740833066381747e+05
5.673199999999999577e+00 5.255570740792584838e+05
5.694200000000000372e+00 5.244813893755831523e+05
5.715200000000000280e+00 5.236349280968291569e+05
5.736200000000000188e+00 5.229852967930349405e+05
5.757299999999999862e+00 5.224702274177146610e+05
5.778299999999999770e+00 5.220237101062047295e+05
5.799299999999999677e+00 5.215478840248596971e+05
5.820299999999999585e+00 5.209899826717550750e+05
5.841300000000000381e+00 5.202918067079170141e+05
5.862300000000000288e+00 5.194302355614903499e+05
5.883300000000000196e+00 5.184260932914876030e+05
5.904300000000000104e+00 5.173598575101134484e+05
5.925399999999999778e+00 5.163245815765210427e+05
5.946399999999999686e+00 5.154402894504594733e+05
5.967399999999999594e+00 5.148231416711408528e+05
5.988400000000000389e+00 5.145826952669469756e+05
6.009400000000000297e+00 5.147851142529043718e+05
6.030400000000000205e+00 5.154725641974944738e+05
6.051400000000000112e+00 5.166185300267608836e+05
6.072400000000000020e+00 5.181683390597241814e+05
6.093499999999999694e+00 5.200492062608346459e+05
6.114499999999999602e+00 5.221337187087644706e+05
6.135500000000000398e+00 5.243693656655446393e+05
6.156500000000000306e+00 5.266926811063765781e+05
6.177500000000000213e+00 5.290666875393063528e+05
6.198500000000000121e+00 5.314723737215362489e+05
6.219500000000000028e+00 5.339528714873535791e+05
6.240499999999999936e+00 5.365173674241477856e+05
6.261499999999999844e+00 5.391836207314637722e+05
6.282600000000000406e+00 5.419590729192179861e+05
6.303600000000000314e+00 5.448248644027840346e+05
6.324600000000000222e+00 5.477242421961749205e+05
6.345600000000000129e+00 5.505826401081877993e+05
6.366600000000000037e+00 5.533116138081863755e+05
6.387599999999999945e+00 5.558250312970018713e+05
6.408599999999999852e+00 5.580190905544846319e+05
6.429599999999999760e+00 5.598638543810821138e+05
6.450700000000000323e+00 5.613201112658315105e+05
6.471700000000000230e+00 5.623974292350672185e+05
6.492700000000000138e+00 5.631097716474070912e+05
6.513700000000000045e+00 5.635435188607362797e+05
6.534699999999999953e+00 5.637442815386025468e+05
6.555699999999999861e+00 5.637244062131280079e+05
6.576699999999999768e+00 5.635458967339763185e+05
6.597699999999999676e+00 5.631895877313446254e+05
6.618699999999999584e+00 5.626897263248942327e+05
6.639800000000000146e+00 5.620443713759062812e+05
6.660800000000000054e+00 5.612859885516688228e+05
6.681799999999999962e+00 5.604802458324744366e+05
6.702799999999999869e+00 5.597288850741406204e+05
6.723799999999999777e+00 5.591326578024077462e+05
6.744799999999999685e+00 5.588131437920051394e+05
6.765799999999999592e+00 5.588882392487977631e+05
6.786800000000000388e+00 5.594175082082535373e+05
6.807900000000000063e+00 5.604461411131159402e+05
6.828899999999999970e+00 5.619424396212814609e+05
6.849899999999999878e+00 5.638858095279500121e+05
6.870899999999999785e+00 5.661919263069303706e+05
6.891899999999999693e+00 5.687909374949353514e+05
6.912899999999999601e+00 5.716219200602454366e+05
6.933900000000000396e+00 5.746289779747094726e+05
6.954900000000000304e+00 5.778127654212670168e+05
6.975999999999999979e+00 5.811939410513030598e+05
6.996999999999999886e+00 5.847892736405431060e+05
7.017999999999999794e+00 5.886606536404521903e+05
7.038999999999999702e+00 5.928704613601355813e+05
7.059999999999999609e+00 5.974604437101228395e+05
7.081000000000000405e+00 6.024793173376769992e+05
7.102000000000000313e+00 6.079507851010946324e+05
7.123000000000000220e+00 6.138868098274238873e+05
7.144000000000000128e+00 6.202921367091332795e+05
7.165099999999999802e+00 6.271672232127960306e+05
7.186099999999999710e+00 6.344466569627333665e+05
7.207099999999999618e+00 6.420861505610806635e+05
7.228100000000000414e+00 6.500398271358688362e+05
7.249100000000000321e+00 6.581865447575139115e+05
7.270100000000000229e+00 6.664277442620089278e+05
7.291100000000000136e+00 6.746635290486044250e+05
7.312100000000000044e+00 6.828117236397793749e+05
7.333199999999999719e+00 6.907752679783677449e+05
7.354199999999999626e+00 6.985263676093680551e+05
7.375200000000000422e+00 7.060562902499124175e+05
7.396200000000000330e+00 7.133729833875121549e+05
7.417200000000000237e+00 7.205052098162771435e+05
7.438200000000000145e+00 7.275118406297710026e+05
7.459200000000000053e+00 7.344697349388352595e+05
7.480199999999999960e+00 7.414219969723586692e+05
7.501199999999999868e+00 7.484542964972119080e+05
7.522300000000000431e+00 7.556437592305088183e+05
7.543300000000000338e+00 7.630018602758528432e+05
7.564300000000000246e+00 7.706047659886904294e+05
7.585300000000000153e+00 7.784752134687667713e+05
7.606300000000000061e+00 7.866196842924156226e+05
7.627299999999999969e+00 7.950538498341295635e+05
7.648299999999999876e+00 8.037862425184869207e+05
7.669299999999999784e+00 8.127915065457330784e+05
7.690400000000000347e+00 8.220849300356069580e+05
7.711400000000000254e+00 8.316340847971364856e+05
7.732400000000000162e+00 8.414413415163207101e+05
7.753400000000000070e+00 8.514499365148219513e+05
7.774399999999999977e+00 8.616315945147321327e+05
7.795399999999999885e+00 8.719173489699402126e+05
7.816399999999999793e+00 8.821827487204163335e+05
7.837399999999999700e+00 8.922993817400691332e+05
7.858500000000000263e+00 9.021311762542644283e+05
7.879500000000000171e+00 9.114826985868072370e+05
7.900500000000000078e+00 9.202049875989514403e+05
7.921499999999999986e+00 9.281935780343981460e+05
7.942499999999999893e+00 9.353178427295102738e+05
7.963499999999999801e+00 9.415181132325209910e+05
7.984499999999999709e+00 9.467700941415145062e+05
8.005499999999999616e+00 9.510952157733807107e+05
8.026500000000000412e+00 9.545399716617491795e+05
8.047599999999999199e+00 9.571841135564747965e+05
8.068599999999999994e+00 9.591568815542474622e+05
8.089600000000000790e+00 9.606146250418707496e+05
8.110599999999999810e+00 9.617587777350967517e+05
8.131600000000000605e+00 9.628166890240329085e+05
8.152599999999999625e+00 9.639876184717277065e+05
8.173600000000000421e+00 9.654666886334858136e+05
8.194599999999999440e+00 9.674015656901217299e+05
8.215700000000000003e+00 9.699003855449882103e+05
8.236700000000000799e+00 9.729595515543790534e+05
8.257699999999999818e+00 9.765393923576734960e+05
8.278700000000000614e+00 9.805703653153511696e+05
8.299699999999999633e+00 9.848902433910650434e+05
8.320700000000000429e+00 9.893423315010097576e+05
8.341699999999999449e+00 9.936793346026465297e+05
8.362700000000000244e+00 9.977190913675567135e+05
8.383699999999999264e+00 1.001245815448975656e+06
8.404799999999999827e+00 1.004082490228750743e+06
8.425800000000000622e+00 1.006068656073241844e+06
8.446799999999999642e+00 1.007119030272257398e+06
8.467800000000000438e+00 1.007193249887691694e+06
8.488799999999999457e+00 1.006293218782582437e+06
8.509800000000000253e+00 1.004499940089695156e+06
8.530799999999999272e+00 1.001898615253698430e+06
8.551800000000000068e+00 9.985792053530405974e+05
8.572900000000000631e+00 9.946512411625004606e+05
8.593899999999999650e+00 9.901445560018307297e+05
8.614900000000000446e+00 9.851249657787909964e+05
8.635899999999999466e+00 9.796470620156096993e+05
8.656900000000000261e+00 9.737518127089230111e+05
8.677899999999999281e+00 9.674294027022357332e+05
8.698900000000000077e+00 9.607511413153185276e+05
8.719900000000000873e+00 9.537886946012942353e+05
8.740999999999999659e+00 9.466447133505912498e+05
8.762000000000000455e+00 9.393747070037146332e+05
8.782999999999999474e+00 9.320278371192360064e+05
8.804000000000000270e+00 9.246886157362093218e+05
8.824999999999999289e+00 9.173478790806523757e+05
8.846000000000000085e+00 9.099547816255729413e+05
8.867000000000000881e+00 9.024430835263598710e+05
8.887999999999999901e+00 8.946995613916976145e+05
8.909000000000000696e+00 8.866091031943280250e+05
8.930099999999999483e+00 8.780967656963624759e+05
8.951100000000000279e+00 8.690794081666298443e+05
8.972099999999999298e+00 8.595154517197096720e+05
8.993100000000000094e+00 8.494247500904962653e+05
9.014099999999999113e+00 8.388700732544768834e+05
9.035099999999999909e+00 8.279885290821403032e+05
9.056100000000000705e+00 8.169663368063117377e+05
9.077099999999999724e+00 8.059227655548723415e+05
9.098200000000000287e+00 7.949849273589095101e+05
9.119199999999999307e+00 7.843191888664177386e+05
9.140200000000000102e+00 7.739103818701117998e+05
9.161199999999999122e+00 7.638077368735227501e+05
9.182199999999999918e+00 7.540051741615305655e+05
9.203200000000000713e+00 7.444339627027347451e+05
9.224199999999999733e+00 7.350565588898720453e+05
9.245200000000000529e+00 7.258976544024840696e+05
9.266199999999999548e+00 7.168659194732113974e+05
9.287300000000000111e+00 7.080456715922706062e+05
9.308299999999999130e+00 6.994270326510152081e+05
9.329299999999999926e+00 6.910073648642437765e+05
9.350300000000000722e+00 6.827616966303753434e+05
9.371299999999999741e+00 6.747167824034171645e+05
9.392300000000000537e+00 6.668209313030241756e+05
9.413299999999999557e+00 6.589565371844823239e+05
9.434300000000000352e+00 6.511753187398059526e+05
9.455399999999999139e+00 6.433379053329754388e+05
9.476399999999999935e+00 6.353780307798392605e+05
9.497400000000000730e+00 6.272922392928282497e+05
9.518399999999999750e+00 6.190225849303038558e+05
9.539400000000000546e+00 6.105614395153349033e+05
9.560399999999999565e+00 6.019105145489427960e+05
9.581400000000000361e+00 5.931862987771164626e+05
9.602399999999999380e+00 5.843388718982477440e+05
9.623499999999999943e+00 5.755589076777137816e+05
9.644500000000000739e+00 5.668625023214119719e+05
9.665499999999999758e+00 5.582705387804644415e+05
9.686500000000000554e+00 5.498755988392769359e+05
9.707499999999999574e+00 5.416759374463730492e+05
9.728500000000000369e+00 5.336179615365858190e+05
9.749499999999999389e+00 5.257615846250740578e+05
9.770500000000000185e+00 5.180551321141549852e+05
9.791499999999999204e+00 5.103743463916750625e+05
9.812599999999999767e+00 5.027368922161174123e+05
9.833600000000000563e+00 4.951171323258296470e+05
9.854599999999999582e+00 4.875200299047119915e+05
9.875600000000000378e+00 4.799853759906308260e+05
9.896599999999999397e+00 4.724717580011789105e+05
9.917600000000000193e+00 4.651525152655548882e+05
9.938599999999999213e+00 4.580820379217948648e+05
9.959600000000000009e+00 4.513822473136975896e+05
9.980700000000000571e+00 4.451570535647645011e+05
1.000169999999999959e+01 4.394596335512179066e+05
1.002270000000000039e+01 4.344308559893447091e+05
1.004369999999999941e+01 4.300657142223057454e+05
1.006470000000000020e+01 4.264376420901880483e+05
1.008569999999999922e+01 4.234640151644526632e+05
1.010670000000000002e+01 4.211085590890725725e+05
1.012770000000000081e+01 4.193230186380592058e+05
1.014869999999999983e+01 4.180641952956696623e+05
1.016980000000000040e+01 4.173098018352221698e+05
1.019079999999999941e+01 4.168371459440551698e+05
1.021180000000000021e+01 4.167244282171798404e+05
1.023279999999999923e+01 4.167816184358336614e+05
1.025380000000000003e+01 4.169291795272215386e+05
1.027480000000000082e+01 4.171904740733553772e+05
1.029579999999999984e+01 4.173906304515730008e+05
1.031680000000000064e+01 4.174828949529913370e+05
1.033789999999999942e+01 4.174113917102829437e+05
1.035890000000000022e+01 4.170522675675870851e+05
1.037989999999999924e+01 4.163516010015062639e+05
1.040090000000000003e+01 4.151746883083225111e+05
1.042190000000000083e+01 4.135252579891211353e+05
1.044289999999999985e+01 4.112580534022917855e+05
1.046390000000000065e+01 4.083941439273149590e+05
1.048489999999999966e+01 4.048322578762202174e+05
1.050600000000000023e+01 4.006150391571523505e+05
1.052699999999999925e+01 3.957809567483716528e+05
1.054800000000000004e+01 3.902791929431657773e+05
1.056900000000000084e+01 3.842013098327785265e+05
1.058999999999999986e+01 3.775190777747227694e+05
1.061100000000000065e+01 3.702805617237846018e+05
1.063199999999999967e+01 3.624216829959427123e+05
1.065300000000000047e+01 3.539452486673558014e+05
1.067399999999999949e+01 3.449060071761342697e+05
1.069510000000000005e+01 3.351257686513005756e+05
1.071610000000000085e+01 3.247095647498655599e+05
1.073709999999999987e+01 3.135821939126866055e+05
1.075810000000000066e+01 3.018891583321910002e+05
1.077909999999999968e+01 2.896131683454236481e+05
1.080010000000000048e+01 2.769687378756290418e+05
1.082109999999999950e+01 2.641592739913885598e+05
1.084210000000000029e+01 2.511659079904167156e+05
1.086320000000000086e+01 2.383003240994278749e+05
1.088419999999999987e+01 2.256839864137630502e+05
1.090520000000000067e+01 2.134552167679386912e+05
1.092619999999999969e+01 2.016071880059287359e+05
1.094720000000000049e+01 1.904645817173354153e+05
1.096819999999999951e+01 1.799282336709584633e+05
1.098920000000000030e+01 1.701222321263829654e+05
1.101019999999999932e+01 1.611308561155570496e+05
1.103120000000000012e+01 1.529330808579596633e+05
1.105230000000000068e+01 1.454108442949615419e+05
1.107329999999999970e+01 1.386224499321120093e+05
1.109430000000000049e+01 1.325714231520423200e+05
1.111529999999999951e+01 1.271994993320341455e+05
1.113630000000000031e+01 1.224093693735605484e+05
1.115729999999999933e+01 1.182722767373114621e+05
1.117830000000000013e+01 1.147099174147035083e+05
1.119929999999999914e+01 1.117748687782605411e+05
1.122039999999999971e+01 1.095000250178657589e+05
1.124140000000000050e+01 1.078717242008485628e+05
1.126239999999999952e+01 1.068694214306729409e+05
1.128340000000000032e+01 1.065200417894309649e+05
1.130439999999999934e+01 1.066586892963314167e+05
1.132540000000000013e+01 1.073377739287146833e+05
1.134639999999999915e+01 1.083629374188724178e+05
1.136739999999999995e+01 1.096606846671994281e+05
1.138850000000000051e+01 1.110973527442336053e+05
1.140949999999999953e+01 1.125498476162923034e+05
1.143050000000000033e+01 1.137925509396095731e+05
1.145149999999999935e+01 1.148749042790068052e+05
1.147250000000000014e+01 1.156070804428702104e+05
1.149349999999999916e+01 1.160068644042777451e+05
1.151449999999999996e+01 1.159285937154337298e+05
1.153550000000000075e+01 1.154542449130927707e+05
1.155649999999999977e+01 1.146308452061385178e+05
1.157760000000000034e+01 1.134329764211117727e+05
1.159859999999999935e+01 1.118509604022937565e+05
1.161960000000000015e+01 1.100293027935412683e+05
1.164059999999999917e+01 1.080532279419625411e+05
1.166159999999999997e+01 1.058644957237692870e+05
1.168260000000000076e+01 1.036761616261540912e+05
1.170359999999999978e+01 1.014619867531919008e+05
