# energy(eV) alpha
1.127399999999999958e+00 1.604360064063161417e+03
1.148700000000000054e+00 1.730567566897865618e+03
1.169999999999999929e+00 1.870600127838913295e+03
1.191200000000000037e+00 2.033641391371736745e+03
1.212499999999999911e+00 2.221887430193430646e+03
1.233800000000000008e+00 2.441785002171934593e+03
1.254999999999999893e+00 2.700156580156441578e+03
1.276299999999999990e+00 3.005801549315622196e+03
1.297600000000000087e+00 3.367490480035385644e+03
1.318899999999999961e+00 3.787488307226138659e+03
1.340100000000000069e+00 4.266747897230376111e+03
1.361399999999999944e+00 4.802399519800635062e+03
1.382700000000000040e+00 5.374021650215313457e+03
1.403999999999999915e+00 5.956952782558250874e+03
1.425200000000000022e+00 6.514897446726482485e+03
1.446499999999999897e+00 7.009478760589390731e+03
1.467799999999999994e+00 7.407311900323079499e+03
1.489000000000000101e+00 7.683255108480148920e+03
1.510299999999999976e+00 7.830003776596558055e+03
1.531600000000000072e+00 7.862195630200813866e+03
1.552899999999999947e+00 7.807651151270410082e+03
1.574100000000000055e+00 7.711896840485704161e+03
1.595399999999999929e+00 7.620688661142082310e+03
1.616700000000000026e+00 7.577850814350090332e+03
1.637899999999999912e+00 7.617604032239995831e+03
1.659200000000000008e+00 7.773775540517978698e+03
1.680500000000000105e+00 8.064898221205464324e+03
1.701799999999999979e+00 8.512022563240096133e+03
1.723000000000000087e+00 9.122382988301369551e+03
1.744299999999999962e+00 9.911049898822122486e+03
1.765600000000000058e+00 1.087858385328728218e+04
1.786899999999999933e+00 1.202573977244034722e+04
1.808100000000000041e+00 1.334368245724898770e+04
1.829399999999999915e+00 1.481766360816955603e+04
1.850700000000000012e+00 1.642554718266832424e+04
1.871899999999999897e+00 1.814193039426373434e+04
1.893199999999999994e+00 1.994069335807682364e+04
1.914500000000000091e+00 2.179396432264242685e+04
1.935799999999999965e+00 2.367870449306974115e+04
1.957000000000000073e+00 2.557170032571125557e+04
1.978299999999999947e+00 2.744664562184976603e+04
1.999600000000000044e+00 2.927759787640812283e+04
2.020799999999999930e+00 3.102318944408844618e+04
2.042100000000000026e+00 3.263975368899491150e+04
2.063400000000000123e+00 3.406789435663866607e+04
2.084700000000000220e+00 3.524089662989354838e+04
2.105900000000000105e+00 3.609675083479934983e+04
2.127200000000000202e+00 3.660219738635330577e+04
2.148499999999999854e+00 3.676286229970146815e+04
2.169700000000000184e+00 3.663404712789433688e+04
2.190999999999999837e+00 3.633448610279933928e+04
2.212299999999999933e+00 3.601428205974878074e+04
2.233600000000000030e+00 3.583598359677450935e+04
2.254799999999999915e+00 3.593995754516051966e+04
2.276100000000000012e+00 3.643475159037030971e+04
2.297400000000000109e+00 3.735988964918244892e+04
2.318700000000000205e+00 3.870417148278326204e+04
2.339900000000000091e+00 4.041733114364252106e+04
2.361200000000000188e+00 4.242399122529254964e+04
2.382499999999999840e+00 4.464803427764258959e+04
2.403700000000000170e+00 4.702338500205357559e+04
2.424999999999999822e+00 4.950838890329567948e+04
2.446299999999999919e+00 5.211552864308197604e+04
2.467600000000000016e+00 5.487854137279382121e+04
2.488799999999999901e+00 5.787335518719963875e+04
2.510099999999999998e+00 6.118268840149374591e+04
2.531400000000000095e+00 6.486785820509783662e+04
2.552599999999999980e+00 6.894339224454430223e+04
2.573900000000000077e+00 7.335609663239178190e+04
2.595200000000000173e+00 7.797913830004086776e+04
2.616499999999999826e+00 8.261982420745087438e+04
2.637700000000000156e+00 8.703980367569149530e+04
2.658999999999999808e+00 9.099692965674994048e+04
2.680299999999999905e+00 9.426859015293711855e+04
2.701499999999999790e+00 9.669704504510246625e+04
2.722799999999999887e+00 9.823095666593992792e+04
2.744099999999999984e+00 9.892659524692605191e+04
2.765400000000000080e+00 9.893975878994849336e+04
2.786599999999999966e+00 9.850011886085441802e+04
2.807900000000000063e+00 9.789855412105012510e+04
2.829200000000000159e+00 9.739331757728353841e+04
2.850499999999999812e+00 9.721199401967064478e+04
2.871700000000000141e+00 9.750454857308948704e+04
2.892999999999999794e+00 9.837522260963769804e+04
2.914299999999999891e+00 9.985894630077817419e+04
2.935500000000000220e+00 1.019593002425760060e+05
2.956799999999999873e+00 1.046658540407652035e+05
2.978099999999999969e+00 1.079764624604042183e+05
2.999400000000000066e+00 1.118768815415739518e+05
3.020599999999999952e+00 1.163661721367555874e+05
3.041900000000000048e+00 1.214469584532772860e+05
3.063200000000000145e+00 1.271108871151424974e+05
3.084400000000000031e+00 1.333260011653733382e+05
3.105700000000000127e+00 1.400670792495287897e+05
3.126999999999999780e+00 1.472457581031396985e+05
3.148299999999999876e+00 1.547498498628951202e+05
3.169500000000000206e+00 1.624431104158608068e+05
3.190799999999999859e+00 1.701713759106227371e+05
3.212099999999999955e+00 1.777755386290327006e+05
3.233299999999999841e+00 1.851115559432533046e+05
3.254599999999999937e+00 1.920706206966518948e+05
3.275900000000000034e+00 1.985510939366860839e+05
3.297200000000000131e+00 2.044832561253188178e+05
3.318400000000000016e+00 2.098037316274986370e+05
3.339700000000000113e+00 2.144845188845086377e+05
3.361000000000000210e+00 2.184965738632157154e+05
3.382299999999999862e+00 2.218539440329602512e+05
3.403500000000000192e+00 2.246194427048395155e+05
3.424799999999999844e+00 2.269006571704285452e+05
3.446099999999999941e+00 2.288270625932409894e+05
