# energy(eV) alpha
4.564799999999999969e+00 3.117289318003912922e+05
4.583499999999999908e+00 3.132059071645467775e+05
4.602100000000000080e+00 3.146826797534051002e+05
4.620700000000000252e+00 3.160912350462178583e+05
4.639400000000000190e+00 3.173985913523984491e+05
4.658000000000000362e+00 3.185107217014807393e+05
4.676599999999999646e+00 3.193919176264054258e+05
4.695199999999999818e+00 3.199814247491136775e+05
4.713899999999999757e+00 3.202586091785316821e+05
4.732499999999999929e+00 3.202028287715964834e+05
4.751100000000000101e+00 3.198498892824261566e+05
4.769800000000000040e+00 3.192493400146469357e+05
4.788400000000000212e+00 3.184639703860304435e+05
4.807000000000000384e+00 3.176028719578396413e+05
4.825700000000000323e+00 3.167824661193070933e+05
4.844299999999999606e+00 3.160881299590492272e+05
4.862899999999999778e+00 3.156504747733699623e+05
4.881599999999999717e+00 3.155660991609382327e+05
4.900199999999999889e+00 3.158896052879197523e+05
4.918800000000000061e+00 3.166534139427370974e+05
4.937500000000000000e+00 3.178657981247015414e+05
4.956100000000000172e+00 3.194751357207090477e+05
4.974700000000000344e+00 3.213938570568832802e+05
4.993400000000000283e+00 3.235561071510952897e+05
5.011999999999999567e+00 3.258248191113153007e+05
5.030599999999999739e+00 3.281103225452711922e+05
5.049299999999999677e+00 3.303185241162902676e+05
5.067899999999999849e+00 3.323867387208064902e+05
5.086500000000000021e+00 3.342964933185773552e+05
5.105199999999999960e+00 3.360440744014278171e+05
5.123800000000000132e+00 3.376545361527434434e+05
5.142400000000000304e+00 3.391760342887906590e+05
5.160999999999999588e+00 3.406519128423864604e+05
5.179700000000000415e+00 3.421400177427786402e+05
5.198299999999999699e+00 3.436650850293686963e+05
5.216899999999999871e+00 3.452609613974438398e+05
5.235599999999999810e+00 3.469446272402600734e+05
5.254199999999999982e+00 3.487032354746422498e+05
5.272800000000000153e+00 3.505509880742345122e+05
5.291500000000000092e+00 3.524757922498281114e+05
5.310100000000000264e+00 3.544493372953029466e+05
5.328700000000000436e+00 3.564581912668484147e+05
5.347400000000000375e+00 3.584664344915214460e+05
5.365999999999999659e+00 3.604656519328662544e+05
5.384599999999999831e+00 3.624321661041746847e+05
5.403299999999999770e+00 3.643826771765219164e+05
5.421899999999999942e+00 3.663438341073037009e+05
5.440500000000000114e+00 3.683582656224301900e+05
5.459200000000000053e+00 3.705080059052272700e+05
5.477800000000000225e+00 3.728698416687779245e+05
5.496400000000000396e+00 3.755370637878058478e+05
5.515100000000000335e+00 3.785798828938250081e+05
5.533699999999999619e+00 3.820507458785814233e+05
5.552299999999999791e+00 3.859788632655378897e+05
5.570999999999999730e+00 3.903564614267350989e+05
5.589599999999999902e+00 3.951432853758002748e+05
5.608200000000000074e+00 4.002794666390494094e+05
5.626800000000000246e+00 4.056828779545403086e+05
5.645500000000000185e+00 4.112942974010945181e+05
5.664100000000000357e+00 4.170053821591695887e+05
5.682699999999999640e+00 4.227639714093317743e+05
5.701399999999999579e+00 4.285019307260003989e+05
5.719999999999999751e+00 4.341795383933021803e+05
5.738599999999999923e+00 4.397753827153911698e+05
5.757299999999999862e+00 4.452986296835378744e+05
5.775900000000000034e+00 4.507495842130592209e+05
5.794500000000000206e+00 4.561735205492110108e+05
5.813200000000000145e+00 4.616056764537256095e+05
5.831800000000000317e+00 4.670835054952739738e+05
5.850399999999999601e+00 4.726364211448392016e+05
