# energy(eV) alpha
1.495200000000000085e+00 2.974558880097023120e+03
1.516199999999999992e+00 3.174897868060555993e+03
1.537300000000000111e+00 3.402105098759280281e+03
1.558300000000000018e+00 3.659107823326094604e+03
1.579399999999999915e+00 3.951502589280516986e+03
1.600500000000000034e+00 4.282885282080256729e+03
1.621499999999999941e+00 4.651347318465822354e+03
1.642600000000000060e+00 5.058489289249765534e+03
1.663599999999999968e+00 5.494710918161062182e+03
1.684700000000000086e+00 5.951382987207422957e+03
1.705799999999999983e+00 6.412148492188552154e+03
1.726799999999999891e+00 6.864572177818675300e+03
1.747900000000000009e+00 7.297961400995655822e+03
1.768899999999999917e+00 7.710338452760864129e+03
1.790000000000000036e+00 8.107174605476856414e+03
1.810999999999999943e+00 8.506715875449219311e+03
1.832100000000000062e+00 8.937483009353587477e+03
1.853199999999999958e+00 9.431216374080571768e+03
1.874200000000000088e+00 1.001924102834520818e+04
1.895299999999999985e+00 1.073427353906719691e+04
1.916299999999999892e+00 1.158517615677075992e+04
1.937400000000000011e+00 1.258205409978869102e+04
1.958499999999999908e+00 1.370917899630137435e+04
1.979500000000000037e+00 1.493785716988954846e+04
2.000599999999999934e+00 1.623601045023006736e+04
2.021599999999999842e+00 1.755788761916523799e+04
2.042699999999999960e+00 1.886097589531239646e+04
2.063699999999999868e+00 2.010841807222987700e+04
2.084799999999999986e+00 2.127079030346569562e+04
2.105900000000000105e+00 2.233369931092146362e+04
2.126900000000000013e+00 2.328954593832184037e+04
2.148000000000000131e+00 2.414811276445317708e+04
2.169000000000000039e+00 2.492899380885690334e+04
2.190100000000000158e+00 2.566436001252022106e+04
2.211199999999999832e+00 2.639343805268108190e+04
2.232200000000000184e+00 2.715289307740316508e+04
2.253299999999999859e+00 2.799828905473052873e+04
2.274300000000000210e+00 2.897458483033170342e+04
2.295399999999999885e+00 3.012920736122509334e+04
2.316500000000000004e+00 3.150554403573648597e+04
2.337499999999999911e+00 3.313495751999842469e+04
2.358600000000000030e+00 3.503077152714964905e+04
2.379599999999999937e+00 3.718614553804576281e+04
2.400700000000000056e+00 3.958180717639069917e+04
2.421699999999999964e+00 4.216780152382561937e+04
2.442800000000000082e+00 4.489472822896863363e+04
2.463900000000000201e+00 4.769427421895801672e+04
2.484900000000000109e+00 5.050681625535283092e+04
2.505999999999999783e+00 5.328720378558965604e+04
2.527000000000000135e+00 5.601161961639018409e+04
2.548099999999999810e+00 5.868287839663482009e+04
2.569199999999999928e+00 6.132689077501618158e+04
2.590199999999999836e+00 6.398990701496502879e+04
2.611299999999999955e+00 6.672708640603578533e+04
2.632299999999999862e+00 6.959753853045096912e+04
2.653399999999999981e+00 7.265405513955671631e+04
2.674399999999999888e+00 7.592694602173262683e+04
2.695500000000000007e+00 7.943042588813957991e+04
2.716600000000000126e+00 8.314514715242550301e+04
2.737600000000000033e+00 8.703337979260511929e+04
2.758700000000000152e+00 9.105484832129454298e+04
2.779700000000000060e+00 9.516183067318653048e+04
2.800800000000000178e+00 9.933909775316280138e+04
2.821899999999999853e+00 1.035754297273918492e+05
2.842900000000000205e+00 1.078702629775731039e+05
2.863999999999999879e+00 1.122688836592565640e+05
2.884999999999999787e+00 1.167860216209749487e+05
2.906099999999999905e+00 1.214518502982796199e+05
2.927200000000000024e+00 1.262708360477840761e+05
2.948199999999999932e+00 1.312260212798284192e+05
2.969300000000000050e+00 1.362943317990471842e+05
2.990299999999999958e+00 1.414321483500448521e+05
3.011400000000000077e+00 1.466143542352430231e+05
3.032399999999999984e+00 1.517963870390015945e+05
3.053500000000000103e+00 1.569891461390243494e+05
3.074600000000000222e+00 1.621775800447810616e+05
3.095600000000000129e+00 1.673679453993879724e+05
3.116699999999999804e+00 1.725694828126009088e+05
3.137700000000000156e+00 1.777703724836260080e+05
3.158799999999999830e+00 1.829602817178662808e+05
3.179899999999999949e+00 1.881065223343811522e+05
3.200899999999999856e+00 1.931735076823254058e+05
3.221999999999999975e+00 1.981419772473747435e+05
3.242999999999999883e+00 2.029829958664021397e+05
3.264100000000000001e+00 2.077039132674195571e+05
3.285200000000000120e+00 2.122975941728758917e+05
3.306200000000000028e+00 2.167803898589604069e+05
3.327300000000000146e+00 2.211745530586158566e+05
3.348300000000000054e+00 2.254933639346527343e+05
3.369400000000000173e+00 2.297618027031988313e+05
3.390400000000000080e+00 2.339790204610033834e+05
3.411500000000000199e+00 2.381462525305401941e+05
3.432599999999999874e+00 2.422500868510134460e+05
3.453599999999999781e+00 2.462514201962136722e+05
3.474699999999999900e+00 2.501440471482677385e+05
3.495699999999999807e+00 2.538853220035434642e+05
3.516799999999999926e+00 2.574655246643164719e+05
3.537900000000000045e+00 2.608914654046373616e+05
3.558899999999999952e+00 2.641650453657016042e+05
3.580000000000000071e+00 2.673316047497207765e+05
3.600999999999999979e+00 2.704089723020311794e+05
3.622100000000000097e+00 2.734701620228691027e+05
3.643100000000000005e+00 2.765378211270262836e+05
3.664200000000000124e+00 2.796832086129635572e+05
3.685299999999999798e+00 2.829452190547619830e+05
3.706300000000000150e+00 2.863552350005033077e+05
3.727399999999999824e+00 2.899790310147496057e+05
3.748400000000000176e+00 2.938293788319855812e+05
3.769499999999999851e+00 2.979458854235512554e+05
3.790599999999999969e+00 3.023018770437372150e+05
3.811599999999999877e+00 3.068677494514829596e+05
3.832699999999999996e+00 3.115935611966553261e+05
3.853699999999999903e+00 3.164059519937802688e+05
3.874800000000000022e+00 3.212677398698905599e+05
3.895900000000000141e+00 3.261131910299007432e+05
3.916900000000000048e+00 3.309186937749365461e+05
3.938000000000000167e+00 3.356941450355779380e+05
3.959000000000000075e+00 3.404358720541445073e+05
3.980100000000000193e+00 3.451809336074289167e+05
4.001100000000000101e+00 3.499442287645507604e+05
4.022199999999999775e+00 3.547713424978207913e+05
4.043300000000000338e+00 3.596926347483887803e+05
